timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,n,dt,eps,bs,integrator,num_noise,num_boots,mlp_hidden,res_hidden,res_depth,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.125,0.0025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.6459102630615234,0.03958672657608986,4.930816650390625,0.06272529065608978,0.9487794637680054,0.05737261846661568,-0.05471465364098549,0.05940287560224533,0.0035743818152695894,0.0034997740294784307
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.125,0.008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.71004056930542,0.022580210119485855,1.7779147624969482,0.015000738203525543,1.0057415962219238,0.013587537221610546,0.00558417197316885,0.013586990535259247,0.0399264320731163,0.02458992972970009
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.125,0.025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7339847087860107,0.009136113338172436,0.4719201624393463,0.005399161484092474,1.00790536403656,0.0049073719419538975,0.00798039510846138,0.004821512848138809,0.20038112998008728,0.07248867303133011
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.125,0.008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7193493843078613,0.020797673612833023,1.1260520219802856,0.009667501784861088,0.9875669479370117,0.008395490236580372,-0.012455047108232975,0.008470539003610611,0.08314749598503113,0.03913802653551102
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.125,0.0025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.5943515300750732,0.025027450174093246,3.408280372619629,0.037985894829034805,0.9387766122817993,0.034189991652965546,-0.06185979023575783,0.03620108217000961,0.007456490769982338,0.006798673886805773
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.125,0.0008,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.4534025192260742,0.055828291922807693,10.368575096130371,0.08442287147045135,0.7433647513389587,0.05863450840115547,-0.2982480525970459,0.07805334031581879,0.002246089978143573,0.0022390466183423996
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.05,0.8,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7224671840667725,0.002740464871749282,0.20087037980556488,0.002111876616254449,1.0002254247665405,0.0013929628767073154,0.00022617167269345373,0.0014140151906758547,0.7171102166175842,0.0025519533082842827
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.05,0.25,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7279878854751587,0.0027609230019152164,0.15440599620342255,0.001819066470488906,0.9988980293273926,0.0012186459498479962,-0.0011087495367974043,0.0012200085911899805,0.7731903791427612,0.0016508180415257812
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.125,0.00025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7551491260528564,0.14915452897548676,45.97019958496094,0.19127845764160156,0.4074830710887909,0.057678136974573135,-0.9095329642295837,0.14510798454284668,0.0002848909061867744,0.00010410803224658594
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.05,2.5,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.725997805595398,0.005111601669341326,2.5063652992248535,0.011132520623505116,0.9853606224060059,0.0046374183148145676,-0.014923677779734135,0.004686103202402592,0.18348170816898346,0.016965802758932114
20260621_200750,0.005,0.0025,1,unbiasv2,mlpgmm,2,0.05,0.25,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.7107831239700317,0.007517522666603327,0.6486996412277222,0.011112245731055737,1.0104726552963257,0.011100441217422485,0.010303131304681301,0.010936894454061985,0.07346893101930618,0.05433089658617973
20260621_200751,0.005,2.5,1,unbiasv2,mlpgmm,2,0.05,0.0025,200000,unbiasv2,1,5000,"[256, 256]","[256, 256]",1,-1.711477518081665,0.008280082605779171,0.8387107253074646,0.005805290304124355,0.990217924118042,0.00433452520519495,-0.009749135002493858,0.00446126377210021,0.20628783106803894,0.020255452021956444
