timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,L,m2,lambda,dt,eps,bs,integrator,num_noise,n_kernel,n_kernel_bond,n_basis,n_basis_bond,num_boots,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err,susc_avg,susc_err
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,16,21,20,20,20,2000,-7.231781482696533,0.1214047446846962,-15.842409133911133,0.025976987555623055,8613119.0,88417.625,15.968579292297363,0.010613629594445229,0.8240771889686584,0.006415966432541609,0.02572730928659439,0.0007571001769974828
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,4,21,20,20,20,2000,-7.010464191436768,0.11722110211849213,-15.869078636169434,0.012353501282632351,8995101.0,113516.0234375,16.012357711791992,0.012706085108220577,0.7548210620880127,0.01241336204111576,0.02663448080420494,0.0007745081675238907
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,8,21,20,20,20,2000,-7.001425266265869,0.11415552347898483,-15.87318229675293,0.010468571446835995,8737593.0,98046.203125,15.98283576965332,0.01130952313542366,0.7998085021972656,0.008383743464946747,0.026147622615098953,0.0007400925387628376
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,2,21,20,20,20,2000,-7.076284885406494,0.12052144855260849,-15.722526550292969,0.019257957115769386,8489362.0,136462.078125,15.95499324798584,0.015824241563677788,0.657157838344574,0.010713162831962109,0.02704812027513981,0.0007457832107320428
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,fp,1,21,20,20,20,2000,-7.21075439453125,0.11563771963119507,-14.401772499084473,0.04070987179875374,9214251.0,618300.75,16.029447555541992,0.06639604270458221,0.10206224769353867,0.011221148073673248,0.025896795094013214,0.0007589315064251423
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,4,21,20,20,20,2000,-7.186689853668213,0.11327867209911346,-15.863991737365723,0.011596142314374447,8772586.0,109887.9453125,15.987323760986328,0.012623199261724949,0.7654640078544617,0.02053956873714924,0.026043623685836792,0.00074516556924209
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,2,21,20,20,20,2000,-7.124966621398926,0.11811533570289612,-15.817734718322754,0.013721580617129803,8783115.0,126061.5078125,15.988938331604004,0.014279724098742008,0.7095181345939636,0.01636660099029541,0.02680112235248089,0.0007112041348591447
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,fp,1,21,20,20,20,2000,-7.106109142303467,0.11410592496395111,-15.343059539794922,0.025044171139597893,8697418.0,270755.28125,15.978290557861328,0.032063379883766174,0.3340338170528412,0.018488848581910133,0.024665798991918564,0.0007062767399474978
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,8,21,20,20,20,2000,-7.313562870025635,0.11798108369112015,-15.8785400390625,0.010235236026346684,8703806.0,90101.484375,15.978927612304688,0.01063274685293436,0.82011878490448,0.008593568578362465,0.025751939043402672,0.0007133734179660678
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,16,21,20,20,20,2000,-7.296111583709717,0.11779079586267471,-15.89406967163086,0.010094651952385902,8797674.0,93477.4921875,15.990053176879883,0.010791926644742489,0.8183808922767639,0.00904336478561163,0.025890298187732697,0.0007355308043770492
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,1,21,20,20,20,2000,-7.050899028778076,0.11674116551876068,-15.604076385498047,0.019323065876960754,8659995.0,196902.1875,15.9750394821167,0.02355227619409561,0.4833856523036957,0.02533373236656189,0.02640233002603054,0.0007278393604792655
20260610_151018,0.01,0.0,1,hutch,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,1,21,20,20,20,2000,-7.231261253356934,0.12015599757432938,-15.74191665649414,0.014737803488969803,8530107.0,142759.28125,15.958381652832031,0.016615401953458786,0.6422684192657471,0.019217537716031075,0.026765407994389534,0.0007784233894199133
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,fp,1,21,20,20,20,2000,-6.81196403503418,0.13044437766075134,-14.530017852783203,0.058638036251068115,8030602.0,457952.6875,15.895277976989746,0.05783699452877045,0.13407300412654877,0.014019086956977844,0.02516827918589115,0.0007170255412347615
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,fp,1,21,20,20,20,2000,-6.644046783447266,0.11797644197940826,-15.294461250305176,0.028468312695622444,8247784.5,273265.53125,15.92313289642334,0.03203163295984268,0.32468628883361816,0.018587978556752205,0.02591281570494175,0.0007141658570617437
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,fp,1,21,20,20,20,2000,-6.674185276031494,0.11726919561624527,-15.577961921691895,0.02105214260518551,8499452.0,205980.921875,15.955696105957031,0.024391259998083115,0.46069100499153137,0.04691038653254509,0.02680622600018978,0.000723639561329037
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,fp,1,21,20,20,20,2000,-6.79771089553833,0.11770281195640564,-15.748391151428223,0.02063697762787342,8842939.0,148688.609375,15.995660781860352,0.0167816411703825,0.6369583010673523,0.01541145984083414,0.02715841494500637,0.000768015393987298
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,fp,1,21,20,20,20,2000,-6.653944492340088,0.1260652393102646,-15.804427146911621,0.04340744391083717,8873151.0,109730.8828125,15.998041152954102,0.012576133012771606,0.7630647420883179,0.008620253764092922,0.02657337859272957,0.000724657962564379
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,1,21,20,20,20,2000,-6.619678020477295,0.11681921780109406,-15.853480339050293,0.015538542531430721,8719246.0,95748.8671875,15.981196403503418,0.0110735222697258,0.8095088601112366,0.006226200144737959,0.02674655057489872,0.0007480877102352679
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,fp,2,21,20,20,20,2000,-6.656938076019287,0.12139241397380829,-15.201662063598633,0.0310699213296175,8905432.0,338426.71875,16.00164222717285,0.038162730634212494,0.2609395384788513,0.016968894749879837,0.027884194627404213,0.0007660661940462887
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,fp,4,21,20,20,20,2000,-6.809614658355713,0.1155204325914383,-15.720771789550781,0.01820327155292034,8536335.0,140502.8125,15.95983600616455,0.016680395230650902,0.6471920013427734,0.014613330364227295,0.025614487007260323,0.0007444329676218331
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,fp,8,21,20,20,20,2000,-6.651528835296631,0.14144445955753326,-15.601926803588867,0.0749046802520752,8694834.0,169134.640625,15.978578567504883,0.019283266738057137,0.5647144913673401,0.023495061323046684,0.026991674676537514,0.0007545812986791134
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,fp,2,21,20,20,20,2000,-6.939996242523193,0.12282313406467438,-15.695412635803223,0.02626946195960045,8734006.0,146202.8125,15.982149124145508,0.01748507283627987,0.6325897574424744,0.012617156840860844,0.02584589459002018,0.0007015869487076998
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,fp,8,21,20,20,20,2000,-7.035179138183594,0.11539853364229202,-15.802206039428711,0.013460658490657806,8616481.0,114813.453125,15.968365669250488,0.013380908407270908,0.7339422702789307,0.015570309944450855,0.02509455196559429,0.0007169479504227638
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,fp,2,21,20,20,20,2000,-6.8668999671936035,0.12263722717761993,-15.603362083435059,0.029607579112052917,8839832.0,194338.859375,15.994990348815918,0.021700967103242874,0.5071715712547302,0.02226308546960354,0.0256143007427454,0.0007099611102603376
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,fp,4,21,20,20,20,2000,-6.784305572509766,0.11879338324069977,-15.801736831665039,0.019080335274338722,8728251.0,111938.0,15.982210159301758,0.01257552020251751,0.7503263354301453,0.008379556238651276,0.02616497129201889,0.0007400558679364622
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,fp,2,21,20,20,20,2000,-6.798753261566162,0.12563124299049377,-15.801260948181152,0.02747661992907524,8867226.0,119346.15625,15.998025894165039,0.013652138411998749,0.7350056767463684,0.01254286989569664,0.02598399855196476,0.0007379974122159183
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,fp,4,21,20,20,20,2000,-6.725983619689941,0.12198427319526672,-15.492147445678711,0.026814254000782967,8401067.0,221439.96875,15.944764137268066,0.026719117537140846,0.42479002475738525,0.051549214869737625,0.026997484266757965,0.0007327189669013023
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,fp,4,21,20,20,20,2000,-6.968621730804443,0.12175557017326355,-15.83637809753418,0.020614881068468094,8811800.0,105261.734375,15.990887641906738,0.011602760292589664,0.7867728471755981,0.00893695279955864,0.02509842813014984,0.0007363840704783797
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,fp,8,21,20,20,20,2000,-6.662827491760254,0.11899843066930771,-15.826737403869629,0.022623565047979355,8680385.0,101402.5234375,15.976801872253418,0.011322901584208012,0.7938029170036316,0.01025915052741766,0.02665163017809391,0.0007346581551246345
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,fp,8,21,20,20,20,2000,-6.901658535003662,0.12431534379720688,-15.825088500976562,0.02628146857023239,8715025.0,89320.734375,15.980317115783691,0.010566355660557747,0.8213982582092285,0.006181437987834215,0.025843413546681404,0.0007347667124122381
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,fp,16,21,20,20,20,2000,-6.821595191955566,0.12239409238100052,-15.718531608581543,0.033066753298044205,8541619.0,125844.015625,15.96059513092041,0.015095364302396774,0.6804214715957642,0.012999881990253925,0.026353459805250168,0.0007103661191649735
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,fp,16,21,20,20,20,2000,-6.761791706085205,0.13529141247272491,-15.764039993286133,0.06525541096925735,8704363.0,105802.2578125,15.979757308959961,0.012205072678625584,0.7730903029441833,0.015087616629898548,0.025274628773331642,0.000727956008631736
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,fp,2,21,20,20,20,2000,-6.662845134735107,0.13847589492797852,-15.788211822509766,0.0722038522362709,8793912.0,99150.125,15.98956298828125,0.011107856407761574,0.7986258864402771,0.008038513362407684,0.02700209803879261,0.0007424828945659101
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,fp,16,21,20,20,20,2000,-6.822578430175781,0.12195780128240585,-15.84272289276123,0.020486999303102493,8761145.0,94645.7734375,15.9859037399292,0.011004860512912273,0.8087766170501709,0.008992716670036316,0.025701113045215607,0.0007375013665296137
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,fp,16,21,20,20,20,2000,-6.897525787353516,0.11778979748487473,-15.847146034240723,0.020543646067380905,8777960.0,84337.2578125,15.987773895263672,0.00982004962861538,0.8394673466682434,0.005730750970542431,0.025731898844242096,0.0007127871504053473
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,fp,8,21,20,20,20,2000,-6.708676338195801,0.11825579404830933,-15.866662979125977,0.022800635546445847,8953807.0,95422.421875,16.00749969482422,0.010616828687489033,0.81634122133255,0.008918979205191135,0.026476897299289703,0.0007221814594231546
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,fp,4,21,20,20,20,2000,-6.787141799926758,0.12121034413576126,-15.830613136291504,0.03502023592591286,8873991.0,91966.1015625,15.998825073242188,0.010662825778126717,0.8158376812934875,0.007978798821568489,0.024927586317062378,0.00072172109503299
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,fp,16,21,20,20,20,2000,-6.914850234985352,0.13078762590885162,-15.845359802246094,0.04211635887622833,8860451.0,86201.46875,15.997097969055176,0.009888431057333946,0.8367702960968018,0.006700256839394569,0.02576492354273796,0.0007181679829955101
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,16,21,20,20,20,2000,-6.676722526550293,0.11516078561544418,-15.872002601623535,0.017784615978598595,8772234.0,84635.3359375,15.986922264099121,0.009458587504923344,0.8463221788406372,0.005518721416592598,0.025895437225699425,0.0007191177573986351
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,8,21,20,20,20,2000,-7.034282684326172,0.11571293324232101,-15.87816333770752,0.016868630424141884,8825293.0,85229.71875,15.992932319641113,0.009642119519412518,0.8409424424171448,0.006678445730358362,0.02492828480899334,0.0006903341854922473
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,2,21,20,20,20,2000,-6.523063659667969,0.11833635717630386,-15.855148315429688,0.01598205976188183,8716428.0,95549.1796875,15.980547904968262,0.010706708766520023,0.815727949142456,0.009268606081604958,0.027703505009412766,0.0008248863741755486
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,4,21,20,20,20,2000,-6.7781662940979,0.12079811841249466,-15.885605812072754,0.015710292384028435,8822180.0,85652.890625,15.993295669555664,0.009701395407319069,0.8384460210800171,0.0068005723878741264,0.026125917211174965,0.0007181272376328707
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,4,21,20,20,20,2000,-6.6882123947143555,0.12101542949676514,-15.857117652893066,0.01971745491027832,8830469.0,87844.671875,15.993463516235352,0.009950395673513412,0.8345353007316589,0.007095082197338343,0.0278883446007967,0.0007770530646666884
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,1,21,20,20,20,2000,-6.76992654800415,0.1769830584526062,-15.728328704833984,0.12291384488344193,8805665.0,92986.734375,15.990272521972656,0.010014042258262634,0.8266756534576416,0.006488522049039602,0.02565312385559082,0.000716651207767427
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,8,21,20,20,20,2000,-6.927125930786133,0.11966264992952347,-15.87653923034668,0.014396567828953266,8780589.0,90173.8359375,15.987395286560059,0.01005510427057743,0.8318490386009216,0.009977846406400204,0.026991045102477074,0.0007403798517771065
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,2,21,20,20,20,2000,-6.692863464355469,0.11994031071662903,-15.87066650390625,0.017703214660286903,8874169.0,90364.203125,15.99830436706543,0.010214727371931076,0.8285689353942871,0.010669782757759094,0.02762872353196144,0.0007685458986088634
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,16,21,20,20,20,2000,-6.806068420410156,0.11989347636699677,-15.883095741271973,0.012326957657933235,8763589.0,82848.0625,15.985432624816895,0.009717569686472416,0.8449981808662415,0.005899404175579548,0.025913121178746223,0.0007190058240666986
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,fp,32,21,20,20,20,2000,-6.798054218292236,0.1300044059753418,-15.747529029846191,0.06100834906101227,8613495.0,103585.4921875,15.968652725219727,0.012042153626680374,0.7761459350585938,0.008091370575129986,0.027784105390310287,0.0007834345451556146
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,fp,32,21,20,20,20,2000,-6.622220039367676,0.1185450553894043,-15.840749740600586,0.01932382583618164,8685908.0,93686.9921875,15.9772367477417,0.01075640320777893,0.8156030774116516,0.006770702078938484,0.026646994054317474,0.0007265963940881193
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,fp,32,21,20,20,20,2000,-6.616472244262695,0.11782225966453552,-15.86920166015625,0.015558277256786823,8805375.0,96829.3984375,15.990583419799805,0.010606477037072182,0.8117229342460632,0.019093811511993408,0.026382653042674065,0.0007204315043054521
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,fp,32,21,20,20,20,2000,-6.925100803375244,0.11898631602525711,-15.873616218566895,0.015460680238902569,8786243.0,88493.828125,15.988359451293945,0.0100239934399724,0.8342291116714478,0.006101458799093962,0.024834968149662018,0.0007173924241214991
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,fp,32,21,20,20,20,2000,-6.7457756996154785,0.1169382706284523,-15.867464065551758,0.01772599294781685,8720929.0,87783.1328125,15.980772018432617,0.009944870136678219,0.8400940299034119,0.00828744750469923,0.026319287717342377,0.0007394404383376241
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,fp,32,21,20,20,20,2000,-6.717787742614746,0.12409529834985733,-15.829695701599121,0.026979759335517883,8798331.0,88755.328125,15.989824295043945,0.01006673276424408,0.8289005756378174,0.008299834094941616,0.02740149013698101,0.000762743002269417
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,fp,32,21,20,20,20,2000,-6.584517002105713,0.11744367331266403,-15.879777908325195,0.012694811448454857,8716243.0,80963.921875,15.980745315551758,0.009274422191083431,0.8518072962760925,0.005582538899034262,0.026651086285710335,0.0007419093744829297
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,hutch,32,21,20,20,20,2000,-6.81987190246582,0.11617162078619003,-15.875682830810547,0.016497990116477013,9213289.0,119684.65625,16.035436630249023,0.012892109341919422,0.7484996914863586,0.011699780821800232,0.025273121893405914,0.0007391369435936213
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,hutch,32,21,20,20,20,2000,-6.581693172454834,0.11743248999118805,-15.859304428100586,0.014438861049711704,8824429.0,103150.734375,15.992609977722168,0.011159189976751804,0.7953459620475769,0.00969478115439415,0.026277879253029823,0.0007204406429082155
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,hutch,64,21,20,20,20,2000,-6.912088394165039,0.11669249832630157,-15.846137046813965,0.023074446246027946,8838835.0,94481.28125,15.994505882263184,0.010973467491567135,0.8103756308555603,0.007590807043015957,0.025026502087712288,0.0006850826321169734
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,hutch,32,21,20,20,20,2000,-6.632022857666016,0.12501539289951324,-15.852477073669434,0.02833576872944832,8874844.0,91751.5390625,15.998560905456543,0.010123330168426037,0.8247637152671814,0.007295401766896248,0.026244010776281357,0.0007207956514321268
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,hutch,64,21,20,20,20,2000,-6.616885662078857,0.11890985071659088,-15.871532440185547,0.018249033018946648,8848069.0,91090.78125,15.996009826660156,0.010171846486628056,0.8259421586990356,0.0075567360036075115,0.027065938338637352,0.0007452639401890337
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,hutch,32,21,20,20,20,2000,-6.741238594055176,0.11710181832313538,-15.862151145935059,0.015510251745581627,8725361.0,86318.7109375,15.98188591003418,0.010351711884140968,0.8334695100784302,0.00725494883954525,0.02670704387128353,0.0007482526125386357
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,hutch,64,21,20,20,20,2000,-6.810698986053467,0.11659811437129974,-15.881650924682617,0.018772803246974945,8930191.0,91525.1484375,16.004850387573242,0.009958222508430481,0.8298751711845398,0.007571164518594742,0.025929590687155724,0.0006831097998656332
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,hutch,64,21,20,20,20,2000,-6.69937801361084,0.12119106948375702,-15.884237289428711,0.012584620155394077,8767452.0,80747.375,15.986144065856934,0.009424329735338688,0.8486517071723938,0.005565961357206106,0.025753576308488846,0.0007382605690509081
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,hutch,32,21,20,20,20,2000,-6.872706890106201,0.1260680854320526,-15.83152961730957,0.03882972523570061,8816331.0,82915.03125,15.992072105407715,0.009642282500863075,0.8449394702911377,0.00625795079395175,0.025788582861423492,0.0007357120048254728
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,hutch,64,21,20,20,20,2000,-6.689859867095947,0.11939687281847,-15.842948913574219,0.016412170603871346,8649202.0,84957.875,15.972694396972656,0.00970464013516903,0.8386333584785461,0.00691017834469676,0.02610628679394722,0.0007169033633545041
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,hutch,32,21,20,20,20,2000,-6.699440956115723,0.12551522254943848,-15.820992469787598,0.05388449504971504,8704109.0,85880.9765625,15.979223251342773,0.009607693180441856,0.8435682654380798,0.0062615834176540375,0.026615630835294724,0.0007351806270889938
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,hutch,8,21,20,20,20,2000,-6.627442836761475,0.126007080078125,-15.863213539123535,0.02926543727517128,10920012.0,208316.25,16.205612182617188,0.018698684871196747,0.5933552980422974,0.012255838140845299,0.027491135522723198,0.000795211351942271
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,hutch,8,21,20,20,20,2000,-6.801727771759033,0.11769510805606842,-15.886151313781738,0.016639377921819687,9577282.0,140721.96875,16.075056076049805,0.01447028573602438,0.7063103318214417,0.019330618903040886,0.026218995451927185,0.0007271433132700622
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.05,0.0,2000,hutch,16,21,20,20,20,2000,-6.676211357116699,0.12780490517616272,-15.842761039733887,0.033160559833049774,9777086.0,150037.453125,16.094013214111328,0.015504701063036919,0.6828933358192444,0.016134779900312424,0.02674395963549614,0.0007501963409595191
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,hutch,16,21,20,20,20,2000,-6.6310906410217285,0.1237354651093483,-15.847136497497559,0.01925254613161087,9079522.0,115949.5,16.021509170532227,0.01274363324046135,0.7656888961791992,0.01106402650475502,0.026801785454154015,0.0007345289341174066
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,hutch,16,21,20,20,20,2000,-6.915661811828613,0.11573924124240875,-15.876675605773926,0.014125142246484756,8950486.0,99823.2578125,16.007448196411133,0.011209959164261818,0.7940664291381836,0.010944959707558155,0.02530822344124317,0.0006983395433053374
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,hutch,8,21,20,20,20,2000,-6.746595859527588,0.1254265457391739,-15.850635528564453,0.02945282682776451,9111950.0,106628.9296875,16.024629592895508,0.01153965387493372,0.7845593690872192,0.01029900275170803,0.026721065863966942,0.0007831846596673131
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,hutch,8,21,20,20,20,2000,-6.737466335296631,0.1200852245092392,-15.880033493041992,0.014130985364317894,8934333.0,100229.7890625,16.005348205566406,0.011248834431171417,0.8050188422203064,0.009404248557984829,0.026279691606760025,0.000733430206310004
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.002,0.0,2000,hutch,16,21,20,20,20,2000,-6.9125494956970215,0.11664895713329315,-15.88459300994873,0.015054614283144474,8898043.0,96336.8828125,16.00102424621582,0.010980740189552307,0.8130181431770325,0.021847102791070938,0.024917682632803917,0.0007020384073257446
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,hutch,64,21,20,20,20,2000,-6.749891757965088,0.11540558934211731,-15.8756685256958,0.011880247853696346,8633276.0,80508.1640625,15.97064208984375,0.009391586296260357,0.8514062762260437,0.005299375392496586,0.0255314651876688,0.0007143538095988333
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,hutch,32,21,20,20,20,2000,-6.653594017028809,0.11249253898859024,-15.871328353881836,0.01667919009923935,8724663.0,81330.125,15.981764793395996,0.009242451749742031,0.8499869704246521,0.006622747052460909,0.025890618562698364,0.0007345082703977823
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,2000,hutch,16,21,20,20,20,2000,-6.695026874542236,0.12448369711637497,-15.820984840393066,0.041913390159606934,8795456.0,85372.1796875,15.989534378051758,0.010035287588834763,0.8372002840042114,0.00699295150116086,0.026053955778479576,0.000740552379284054
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.0005,0.0,2000,hutch,16,21,20,20,20,2000,-6.977942943572998,0.125338613986969,-15.829695701599121,0.02657640166580677,8731650.0,85164.8125,15.981943130493164,0.009934588335454464,0.8409397602081299,0.007436284329742193,0.025948625057935715,0.0007185255526565015
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.01,0.0,2000,hutch,4,21,20,20,20,2000,-6.62433385848999,0.11754420399665833,-15.881555557250977,0.01548902690410614,9563638.0,144950.375,16.073137283325195,0.01430077850818634,0.7017242908477783,0.01304448302835226,0.026780016720294952,0.0007356988498941064
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.02,0.0,2000,hutch,4,21,20,20,20,2000,-6.854709148406982,0.1242503821849823,-15.867069244384766,0.024647755548357964,10411899.0,194117.109375,16.15789794921875,0.018660690635442734,0.5940166711807251,0.019267991185188293,0.02550175040960312,0.0007273818482644856
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.005,0.0,2000,hutch,4,21,20,20,20,2000,-6.608224868774414,0.11786936968564987,-15.871003150939941,0.017872286960482597,9098017.0,112805.5703125,16.023052215576172,0.012180005200207233,0.7693904042243958,0.009989938698709011,0.02665468491613865,0.0007208764436654747
