timestamp_eval,dt_eval,eps_eval,num_noise_eval,integrator_eval,network,L,m2,lambda,dt,eps,bs,integrator,num_noise,n_kernel,n_kernel_bond,n_basis,n_basis_bond,num_boots,logp_avg,logp_err,loss_avg,loss_err,part_avg,part_err,free_avg,free_err,ess_avg,ess_err,susc_avg,susc_err
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.05,0.0,50000,fp,1,21,20,20,20,2000,-80.2760238647461,0.8238992691040039,-24.087095260620117,0.014109961688518524,1691851554816.0,147059064832.0,28.153806686401367,0.08347369730472565,0.0033490206114947796,0.0014492451446130872,30.490781784057617,1.4579335451126099
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.02,0.0,50000,fp,1,21,20,20,20,2000,-81.70667266845703,0.28799495100975037,-26.294450759887695,0.010604885406792164,1766397837312.0,49262108672.0,28.198911666870117,0.028774237260222435,0.027963444590568542,0.010119630955159664,29.60548210144043,0.615609347820282
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.01,0.0,50000,fp,1,21,20,20,20,2000,-81.93575286865234,0.20134173333644867,-27.06566619873047,0.009143650531768799,1828511678464.0,30167404544.0,28.23459815979004,0.01689121313393116,0.07548931986093521,0.024393316358327866,29.160551071166992,0.3438115417957306
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.005,0.0,50000,hutch,1,21,20,20,20,2000,-81.40361022949219,0.15190346539020538,-27.868610382080078,0.006699764169752598,3045538922496.0,30395815936.0,28.744844436645508,0.010083497501909733,0.1656346321105957,0.017655588686466217,29.53445053100586,0.2685813903808594
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.0125,0.00625,50000,unbiasv2,1,21,20,20,20,2000,-79.46633911132812,2.6657750606536865,-22.536970138549805,0.017880823463201523,1490748964864.0,215655677952.0,28.019901275634766,0.1395919919013977,0.0016286917962133884,0.0010398025624454021,25.445022583007812,2.409405469894409
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.025,0.0125,50000,unbiasv2,1,21,20,20,20,2000,-87.08567810058594,1.3191213607788086,-16.971336364746094,0.025941276922822,754685902848.0,226006548480.0,27.313907623291016,0.30025362968444824,0.0003205995599273592,0.00018433552759233862,11.149219512939453,2.416623592376709
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.005,0.0025,50000,unbiasv2,1,21,20,20,20,2000,-82.6085205078125,0.37144455313682556,-25.752294540405273,0.011721109971404076,1770717315072.0,65022644224.0,28.201915740966797,0.037439022213220596,0.015853868797421455,0.005163371097296476,26.792251586914062,0.65901780128479
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.002,0.0,50000,hutch,1,21,20,20,20,2000,-81.70508575439453,0.13210149109363556,-27.869407653808594,0.005895620211958885,2254340358144.0,17422628864.0,28.44383430480957,0.007948997430503368,0.25254112482070923,0.02096989005804062,29.24262046813965,0.25487107038497925
20260610_222450,0.00125,0.000625,1,unbiasv2,phi4analytic,16,-1.0,0.8,0.0025,0.00125,50000,unbiasv2,1,21,20,20,20,2000,-81.56468963623047,0.30407214164733887,-26.80452537536621,0.009696747176349163,1807566110720.0,33035433984.0,28.223108291625977,0.018575692549347878,0.058464620262384415,0.00790648628026247,28.868370056152344,0.44911155104637146
20260610_151002,0.0025,0.00125,1,unbiasv2,phi4analytic,8,-4.0,6.008,0.001,0.0,200000,hutch,1,21,20,20,20,5000,-6.3238749504089355,0.013750063255429268,-15.85311222076416,0.004242468625307083,9059780.0,10522.07421875,16.01936149597168,0.0011494953650981188,0.7888734340667725,0.0009214224410243332,1.892877459526062,0.006015879102051258
